机器质量等级,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障,具体故障类别
L,1378,39.9,5.757298429319372,63,0,Normal
L,1603,34.6,5.8077277486911,65,0,Normal
L,1664,28.1,4.896167539267016,67,0,Normal
L,1488,37.4,5.827350785340314,69,0,Normal
L,1545,34.3,5.549057591623036,74,0,Normal
L,1820,24.6,4.688167539267016,79,0,Normal
L,1430,41.9,6.2740314136125654,95,0,Normal
L,1805,25.6,4.838534031413612,103,0,Normal
L,1576,35.3,5.825424083769633,113,0,Normal
L,1419,39.7,5.898879581151832,115,0,Normal
L,1833,25.2,4.836816753926701,117,0,Normal
L,1656,30.3,5.254115183246074,124,0,Normal
L,1351,56.6,8.00697382198953,126,0,Normal
L,1427,45.2,6.753968586387435,136,0,Normal
L,1429,54.0,8.080209424083769,138,0,Normal
L,1689,31.2,5.517989528795811,145,0,Normal
L,1506,36.0,5.677068062827225,150,0,Normal
L,1474,44.3,6.8375078534031415,152,0,Normal
L,1762,26.1,4.81551832460733,154,0,Normal
L,1566,35.7,5.854052356020943,156,0,Normal
L,1869,25.4,4.9709528795811515,163,0,Normal
L,1527,35.1,5.612324607329843,165,0,Normal
L,1309,49.6,6.798575916230367,167,0,Normal
L,1326,75.4,10.469151832460733,172,1,OSF
L,1428,43.7,6.534408376963351,179,0,Normal
L,1681,27.6,4.858178010471205,181,0,Normal
L,1989,20.3,4.227926701570681,186,0,Normal
L,1568,34.4,5.648083769633508,194,0,Normal
L,1458,45.7,6.977026178010472,202,0,Normal
L,1712,30.9,5.539350785340313,204,0,Normal
L,1642,36.9,6.34448167539267,206,0,Normal
L,1468,49.8,7.655120418848167,0,0,Normal
L,1446,53.5,8.100628272251308,7,0,Normal
L,1494,38.2,5.976,14,0,Normal
L,1490,41.0,6.396858638743455,16,0,Normal
L,1854,21.8,4.232167539267016,24,0,Normal
L,1513,39.7,6.289643979057592,32,0,Normal
L,1351,51.0,7.214764397905759,37,0,Normal
L,1744,28.5,5.204607329842932,42,0,Normal
L,1476,39.0,6.027643979057592,44,0,Normal
L,1526,42.1,6.727183246073298,57,0,Normal
L,1525,38.7,6.1798429319371735,62,0,Normal
L,1396,45.9,6.709570680628272,64,0,Normal
L,1580,41.2,6.816335078534032,66,0,Normal
L,1462,42.8,6.552209424083769,68,0,Normal
L,1426,50.4,7.525696335078534,70,0,Normal
L,1569,34.2,5.61882722513089,72,0,Normal
L,1477,40.7,6.294649214659686,74,0,Normal
L,1761,27.2,5.015623036649214,76,0,Normal
L,1664,30.1,5.244649214659686,81,0,Normal
L,1576,32.7,5.396356020942409,83,0,Normal
L,1479,45.7,7.07751832460733,93,0,Normal
L,1449,40.2,6.099455497382199,95,0,Normal
L,1694,29.1,5.161821989528796,102,0,Normal
L,1731,28.4,5.147685863874345,104,0,Normal
L,1522,37.0,5.896753926701571,106,0,Normal
L,1536,36.9,5.934910994764397,108,0,Normal
L,1373,39.9,5.73640837696335,110,0,Normal
L,1597,36.4,6.086994764397906,112,0,Normal
L,1678,34.2,6.009172774869111,114,0,Normal
L,1452,42.6,6.476984293193718,116,0,Normal
L,1574,37.1,6.114701570680628,121,0,Normal
L,1528,40.0,6.4,123,0,Normal
L,1688,27.2,4.807706806282722,125,0,Normal
L,1393,40.4,5.892900523560209,127,0,Normal
L,1553,40.5,6.586020942408377,135,0,Normal
L,1260,53.6,7.071832460732984,137,0,Normal
L,1546,33.8,5.471706806282722,139,0,Normal
L,1596,36.0,6.0163350785340315,141,0,Normal
L,1340,57.4,8.054031413612565,143,0,Normal
L,1462,52.3,8.006554973821988,148,0,Normal
L,1415,47.3,7.008324607329843,169,0,Normal
L,2384,14.4,3.594722513089005,171,0,Normal
L,1326,62.4,8.664125654450261,173,0,Normal
L,1896,24.5,4.864083769633508,186,0,Normal
L,1474,46.8,7.223371727748691,188,0,Normal
L,1715,27.2,4.8846073298429316,193,0,Normal
L,1871,25.6,5.0154554973822,200,1,TWF
L,1403,64.2,9.431685863874346,0,1,PWF
L,1518,40.4,6.421696335078534,2,0,Normal
L,1504,43.0,6.771937172774869,4,0,Normal
L,1340,56.9,7.983874345549738,6,0,Normal
L,1507,36.9,5.822858638743455,13,0,Normal
L,1521,36.1,5.749539267015707,15,0,Normal
L,1543,36.6,5.913486910994765,20,0,Normal
L,1665,36.6,6.381047120418848,22,0,Normal
L,1442,50.3,7.595036649214658,24,0,Normal
L,1629,29.0,4.946701570680628,26,0,Normal
L,1379,47.3,6.830020942408376,28,0,Normal
L,1502,40.2,6.3225549738219895,30,0,Normal
L,1595,32.0,5.344502617801047,32,0,Normal
L,1562,35.8,5.855455497382199,40,0,Normal
L,1393,40.6,5.92207329842932,45,0,Normal
L,1532,37.6,6.031748691099477,47,0,Normal
L,1607,37.7,6.3438638743455495,49,0,Normal
L,1613,31.4,5.303476439790575,57,0,Normal
L,1404,44.2,6.4980942408376965,62,0,Normal
L,1548,36.9,5.981277486910995,64,0,Normal
L,1559,35.2,5.746261780104712,66,0,Normal
L,1621,36.1,6.127549738219896,68,0,Normal
L,1579,32.9,5.4396963350785335,70,0,Normal
L,1386,48.6,7.053361256544504,75,0,Normal
L,1406,40.9,6.021507853403142,77,0,Normal
L,1390,53.9,7.845130890052356,88,0,Normal
L,1679,32.4,5.696293193717278,90,0,Normal
L,1508,37.1,5.858303664921467,92,0,Normal
L,1681,31.7,5.579863874345549,94,0,Normal
L,1421,49.6,7.380272251308901,101,0,Normal
L,1354,50.2,7.117361256544503,103,0,Normal
L,1282,58.1,7.799392670157068,108,0,Normal
L,1382,43.9,6.352858638743455,116,0,Normal
L,1450,46.8,7.105759162303665,118,0,Normal
L,1820,23.6,4.497591623036649,120,0,Normal
L,1822,23.5,4.483455497382199,122,0,Normal
L,1473,44.3,6.8328691099476435,124,0,Normal
L,1922,22.6,4.548397905759162,132,0,Normal
L,1539,36.5,5.882041884816754,134,0,Normal
L,1350,52.0,7.350785340314136,136,0,Normal
L,1403,45.1,6.625685863874346,138,0,Normal
L,1904,20.3,4.04724607329843,140,0,Normal
L,1556,31.6,5.148649214659686,145,0,Normal
L,1683,29.1,5.128303664921466,161,0,Normal
L,1454,49.0,7.460314136125654,166,0,Normal
L,1767,27.3,5.051214659685864,168,0,Normal
L,1708,27.3,4.88255497382199,170,0,Normal
L,1862,27.0,5.264293193717277,172,0,Normal
L,1695,30.7,5.448848167539267,174,0,Normal
L,1657,32.2,5.586952879581152,179,0,Normal
L,1616,31.1,5.262575916230367,195,0,Normal
L,1651,31.5,5.445706806282723,197,0,Normal
L,1569,35.2,5.783120418848168,199,0,Normal
L,1377,57.8,8.334094240837695,8,0,Normal
L,1593,40.1,6.688931937172775,18,0,Normal
L,1737,25.5,4.638062827225131,26,0,Normal
L,1362,57.3,8.171999999999999,28,0,Normal
L,1666,31.5,5.4951832460732986,30,0,Normal
L,1354,60.9,8.63440837696335,32,0,Normal
L,1302,60.4,8.234638743455498,34,0,Normal
L,1991,20.5,4.273874345549738,36,0,Normal
L,1353,54.1,7.664638743455498,38,0,Normal
L,1428,54.9,8.209130890052355,45,0,Normal
L,1605,29.4,4.941047120418848,47,0,Normal
L,1691,30.3,5.365162303664921,49,0,Normal
L,1447,48.4,7.333486910994765,51,0,Normal
L,1336,45.0,6.295287958115183,66,0,Normal
L,1683,31.7,5.586502617801047,74,0,Normal
L,1605,32.0,5.378010471204188,79,0,Normal
L,1709,28.1,5.028575916230366,81,0,Normal
L,1444,53.1,8.028942408376965,83,0,Normal
L,1367,45.0,6.441361256544503,85,0,Normal
L,1418,44.2,6.562890052356021,87,0,Normal
L,1353,57.8,8.188837696335078,89,0,Normal
L,1643,34.1,5.866628272251309,91,0,Normal
L,1437,38.0,5.717905759162304,93,0,Normal
L,1437,36.2,5.447057591623037,95,0,Normal
L,1313,50.6,6.956837696335079,108,0,Normal
L,1367,41.9,5.997623036649214,113,0,Normal
L,1491,38.3,5.979612565445025,121,0,Normal
L,1537,43.0,6.920523560209424,123,0,Normal
L,1395,49.8,7.274450261780105,133,0,Normal
L,1423,48.0,7.1522513089005235,135,0,Normal
L,1562,37.6,6.1498638743455505,137,0,Normal
L,1549,40.8,6.617717277486911,139,0,Normal
L,1540,43.2,6.966282722513089,141,0,Normal
L,1418,45.1,6.696523560209425,148,0,Normal
L,1569,41.0,6.736020942408377,153,0,Normal
L,1480,38.1,5.904502617801047,160,0,Normal
L,1364,44.5,6.355811518324607,162,0,Normal
L,1911,21.5,4.302251308900524,164,0,Normal
L,1409,43.1,6.358942408376963,166,0,Normal
L,1335,53.5,7.478795811518324,168,0,Normal
L,1447,40.2,6.09103664921466,173,0,Normal
L,1537,37.6,6.051434554973823,175,0,Normal
L,1677,31.2,5.478785340314136,180,0,Normal
L,1504,33.7,5.3073089005235605,182,0,Normal
L,1474,41.3,6.374471204188481,189,0,Normal
L,1496,37.9,5.937005235602094,194,0,Normal
L,1450,40.5,6.149214659685864,199,0,Normal
L,1402,44.8,6.576921465968586,201,0,Normal
L,1501,50.0,7.858638743455497,203,0,Normal
L,1725,31.9,5.762041884816754,205,0,Normal
L,1458,44.8,6.839623036649214,217,0,Normal
L,1616,33.7,5.702534031413613,16,0,Normal
L,1442,47.0,7.096753926701571,18,0,Normal
L,1436,49.1,7.382994764397907,26,0,Normal
L,2186,17.8,4.0744293193717285,31,0,Normal
L,1645,30.4,5.236439790575917,33,0,Normal
L,1780,27.9,5.20020942408377,35,0,Normal
L,1345,44.3,6.239109947643978,37,0,Normal
L,1708,28.0,5.007748691099477,42,0,Normal
L,1270,52.7,7.008272251308901,44,0,Normal
L,1407,45.1,6.644575916230367,49,0,Normal
L,1532,42.6,6.833842931937173,54,0,Normal
L,1610,33.1,5.58020942408377,56,0,Normal
L,1519,34.3,5.455675392670157,61,0,Normal
L,1683,28.5,5.022565445026178,63,0,Normal
L,1461,48.0,7.343246073298429,68,0,Normal
L,1472,45.1,6.951539267015707,70,0,Normal
L,1510,38.6,6.103246073298429,72,0,Normal
L,1289,51.3,6.924157068062827,82,0,Normal
L,1487,41.4,6.446261780104711,84,0,Normal
L,1453,45.5,6.922670157068063,86,0,Normal
L,1816,28.8,5.476523560209424,106,0,Normal
L,1419,48.5,7.206439790575916,108,0,Normal
L,1435,45.7,6.8669633507853405,110,0,Normal
L,1610,33.6,5.664502617801047,115,0,Normal
L,1258,57.4,7.561172774869109,139,0,Normal
L,1437,46.3,6.9668167539267,149,0,Normal
L,1334,53.0,7.403350785340314,156,0,Normal
L,1500,39.9,6.267015706806283,158,0,Normal
L,1498,47.3,7.419413612565444,160,0,Normal
L,1477,44.8,6.92875392670157,170,0,Normal
L,1446,43.9,6.647057591623037,172,0,Normal
L,1734,30.7,5.574219895287958,177,0,Normal
L,1697,29.1,5.170963350785341,179,0,Normal
L,2007,19.3,4.0560314136125655,181,0,Normal
L,1435,50.1,7.528115183246073,189,0,Normal
L,1664,28.3,4.931015706806283,196,0,Normal
L,1404,46.6,6.850931937172775,201,0,Normal
L,1702,26.7,4.758471204188482,203,0,Normal
L,1439,44.9,6.765560209424083,205,0,Normal
L,1354,53.9,7.641947643979057,207,1,OSF
L,1432,46.2,6.927581151832461,11,0,Normal
L,1911,22.0,4.402303664921466,13,0,Normal
L,1472,42.0,6.473717277486911,15,0,Normal
L,1665,29.6,5.160628272251309,20,0,Normal
L,1676,30.5,5.352670157068063,22,0,Normal
L,1341,55.7,7.821329842931937,30,0,Normal
L,1540,34.8,5.611727748691099,32,0,Normal
L,1498,36.0,5.646910994764398,39,0,Normal
L,1671,28.8,5.03924607329843,41,0,Normal
L,1430,57.0,8.535078534031413,43,0,Normal
L,1619,40.1,6.798104712041885,45,0,Normal
L,1626,33.3,5.66971727748691,50,0,Normal
L,1443,49.3,7.449204188481675,52,0,Normal
L,1481,42.5,6.590837696335078,54,0,Normal
L,1432,43.4,6.507727748691099,68,0,Normal
L,2136,15.9,3.5562722513089007,78,0,Normal
L,1780,29.3,5.461151832460733,91,0,Normal
L,1583,35.4,5.867874345549738,112,0,Normal
L,1983,20.2,4.1944083769633504,114,0,Normal
L,1630,33.3,5.683664921465968,116,0,Normal
L,1417,40.6,6.024104712041885,121,0,Normal
L,1579,36.1,5.968785340314136,123,0,Normal
L,1570,40.1,6.592356020942408,131,0,Normal
L,1440,48.2,7.267853403141361,136,0,Normal
L,1471,48.0,7.3935078534031415,141,0,Normal
L,1702,27.6,4.918869109947645,143,0,Normal
L,1375,55.4,7.976439790575916,145,0,Normal
L,1698,33.2,5.902994764397906,147,0,Normal
L,1446,40.0,6.056544502617801,160,0,Normal
L,1523,41.9,6.68206282722513,165,0,Normal
L,1890,24.0,4.7497382198952875,173,0,Normal
L,1365,50.9,7.275235602094241,183,0,Normal
L,1663,33.7,5.8683874345549745,195,0,Normal
L,1589,34.2,5.690450261780105,197,0,Normal
L,1583,39.8,6.597214659685863,202,0,Normal
L,1407,41.9,6.173120418848167,207,0,Normal
L,1586,36.6,6.07828272251309,215,0,Normal
L,1398,55.4,8.10986387434555,217,1,OSF
L,1516,41.4,6.571979057591623,219,0,Normal
L,1534,37.7,6.055685863874346,10,0,Normal
L,1697,30.6,5.437507853403142,12,0,Normal
L,1396,47.4,6.928837696335078,14,0,Normal
L,1495,49.2,7.701989528795812,16,0,Normal
L,1440,47.0,7.086910994764398,21,0,Normal
L,1429,40.1,6.000303664921466,23,0,Normal
L,1505,38.8,6.114554973821988,30,0,Normal
L,1611,36.4,6.1403560209424075,32,0,Normal
L,1449,40.7,6.175319371727749,40,0,Normal
L,1575,37.8,6.2340314136125645,42,0,Normal
L,1416,45.9,6.805696335078534,47,0,Normal
L,1682,28.8,5.072418848167539,49,0,Normal
L,1341,54.5,7.65282722513089,51,0,Normal
L,1523,39.1,6.235528795811518,53,0,Normal
L,1580,41.9,6.932146596858638,55,0,Normal
L,1531,36.0,5.77130890052356,57,0,Normal
L,1375,48.9,7.040575916230367,59,0,Normal
L,1494,40.6,6.351455497382199,67,0,Normal
L,1411,42.1,6.220219895287958,74,0,Normal
L,1550,43.9,7.125130890052356,79,0,Normal
L,1459,46.7,7.134586387434555,84,0,Normal
L,1458,44.1,6.732753926701571,91,0,Normal
L,1384,48.7,7.057675392670157,93,0,Normal
L,1705,29.5,5.266753926701571,95,0,Normal
L,1443,45.7,6.9052460732984295,97,0,Normal
L,1818,26.0,4.949528795811518,102,0,Normal
L,1480,45.1,6.989319371727749,107,0,Normal
L,1424,47.7,7.112544502617801,109,0,Normal
L,1716,28.5,5.121047120418848,117,0,Normal
L,1708,31.0,5.5442931937172775,122,0,Normal
L,1430,38.3,5.734973821989528,124,0,Normal
L,1679,30.7,5.397413612565445,129,0,Normal
L,1521,37.2,5.924732984293194,131,0,Normal
L,1391,48.9,7.122502617801047,139,0,Normal
L,1495,39.2,6.136544502617801,144,0,Normal
L,1374,48.3,6.949130890052356,154,0,Normal
L,1496,38.5,6.030994764397906,162,0,Normal
L,1487,42.5,6.617539267015707,164,0,Normal
L,1853,26.3,5.103026178010471,166,0,Normal
L,1820,24.9,4.745340314136126,174,0,Normal
L,1603,35.1,5.891654450261781,179,0,Normal
L,1412,42.5,6.283769633507854,181,0,Normal
L,1588,38.0,6.3187434554973825,183,0,Normal
L,1384,48.2,6.985214659685864,188,0,Normal
L,1589,36.0,5.9899476439790575,190,0,Normal
L,1491,40.1,6.260638743455497,195,0,Normal
L,1922,23.3,4.689277486910995,205,1,TWF
L,1551,41.2,6.691225130890053,3,0,Normal
L,1589,33.5,5.573979057591623,5,0,Normal
L,1418,53.1,7.884376963350785,10,0,Normal
L,1281,59.8,8.021340314136125,15,0,Normal
L,1529,41.3,6.6123246073298425,17,0,Normal
L,1348,54.5,7.692774869109948,22,0,Normal
L,1472,43.3,6.674094240837696,32,0,Normal
L,1570,37.3,6.132041884816753,37,0,Normal
L,1379,46.8,6.757821989528796,39,0,Normal
L,1352,52.8,7.474931937172774,41,0,Normal
L,1727,28.7,5.190041884816754,43,0,Normal
L,1466,43.4,6.662240837696335,50,0,Normal
L,1510,38.0,6.008376963350785,52,0,Normal
L,1490,41.1,6.412460732984293,54,0,Normal
L,1463,37.4,5.72944502617801,56,0,Normal
L,2109,18.0,3.9750785340314136,61,0,Normal
L,1705,32.5,5.802356020942408,63,0,Normal
L,1401,44.4,6.513549738219895,76,0,Normal
L,1571,36.8,6.053696335078533,78,0,Normal
L,1470,40.3,6.203246073298429,83,0,Normal
L,1505,41.3,6.508534031413612,85,0,Normal
L,1432,42.2,6.3277905759162305,87,0,Normal
L,1377,62.5,9.011780104712042,92,1,PWF
L,1580,37.3,6.17109947643979,100,0,Normal
L,1516,35.3,5.603643979057591,102,0,Normal
L,1447,42.8,6.484984293193717,104,0,Normal
L,1470,45.9,7.065235602094241,109,0,Normal
L,1794,27.2,5.109612565445025,114,0,Normal
L,1356,47.8,6.78709947643979,116,0,Normal
L,1583,35.8,5.934178010471204,142,0,Normal
L,1672,33.2,5.812607329842932,144,0,Normal
L,1425,52.7,7.863612565445026,154,0,Normal
L,1609,33.2,5.59359162303665,156,0,Normal
L,1507,41.3,6.517183246073298,158,0,Normal
L,1463,38.9,5.959235602094241,160,0,Normal
L,1725,26.8,4.840837696335078,167,0,Normal
L,1514,36.1,5.723078534031414,169,0,Normal
L,1365,53.9,7.704031413612565,171,0,Normal
L,1372,46.3,6.651685863874345,173,0,Normal
L,1509,40.6,6.415225130890052,175,0,Normal
L,1629,32.6,5.560774869109948,177,0,Normal
L,1749,28.1,5.1462722513089005,179,0,Normal
L,1582,31.7,5.25124607329843,181,0,Normal
L,1458,47.0,7.1754973821989525,183,0,Normal
L,1416,41.2,6.108816753926702,185,0,Normal
L,1373,55.7,8.007968586387435,201,1,OSF
L,1367,56.3,8.058858638743455,203,1,OSF
L,1623,33.0,5.6082722513089,210,0,Normal
L,1484,39.6,6.153549738219896,212,0,Normal
L,1548,34.5,5.592251308900524,214,0,Normal
L,1287,61.9,8.341916230366493,216,1,OSF
L,1435,48.8,7.332774869109947,229,1,OSF
L,1317,54.8,7.55723560209424,231,1,OSF
L,1610,33.3,5.61392670157068,233,0,Normal
L,1352,48.9,6.922806282722513,238,1,OSF
L,1619,35.2,5.967413612565445,240,0,Normal
L,1619,31.1,5.27234554973822,242,0,Normal
L,1690,30.7,5.432774869109948,244,0,Normal
L,1412,44.1,6.520335078534032,246,0,Normal
L,1695,29.6,5.253612565445026,8,0,Normal
L,1886,21.2,4.186722513089005,13,0,Normal
L,2033,19.3,4.108575916230366,15,0,Normal
L,1598,33.4,5.588816753926701,20,0,Normal
L,1894,24.2,4.799455497382199,22,0,Normal
L,1394,46.6,6.80213612565445,27,0,Normal
L,1360,48.1,6.8498429319371725,37,0,Normal
L,1486,40.7,6.333005235602094,39,0,Normal
L,1367,45.6,6.527246073298429,44,0,Normal
L,1362,59.5,8.485759162303665,46,0,Normal
L,1582,31.9,5.284376963350785,51,0,Normal
L,1693,28.8,5.105591623036649,56,0,Normal
L,1559,33.4,5.4524188481675395,58,0,Normal
L,1592,32.0,5.334450261780105,60,0,Normal
L,1404,39.8,5.851225130890052,62,0,Normal
L,1663,28.2,4.910638743455498,67,0,Normal
L,1508,36.3,5.731979057591622,69,0,Normal
L,1485,42.4,6.593089005235602,74,0,Normal
L,1633,31.2,5.3350366492146595,76,0,Normal
L,1422,43.6,6.492062827225132,78,0,Normal
L,1577,41.4,6.836418848167539,80,0,Normal
L,1482,41.1,6.3780314136125655,82,0,Normal
L,1699,32.9,5.85309947643979,87,0,Normal
L,1664,29.7,5.174952879581151,89,0,Normal
L,1336,61.3,8.575581151832461,94,0,Normal
L,1496,45.0,7.049214659685864,104,0,Normal
L,1894,20.1,3.986324607329843,106,0,Normal
L,1373,55.6,7.993591623036649,108,0,Normal
L,1500,44.2,6.942408376963351,115,0,Normal
L,1517,36.6,5.813842931937173,117,0,Normal
L,1309,56.2,7.703225130890052,119,0,Normal
L,1490,40.6,6.334450261780105,124,0,Normal
L,1599,33.6,5.625801047120419,131,0,Normal
L,1557,37.2,6.064963350785341,139,0,Normal
L,1461,39.4,6.027581151832461,141,0,Normal
L,1563,33.7,5.515507853403142,143,0,Normal
L,1695,29.0,5.147120418848168,145,0,Normal
L,1528,36.7,5.872000000000001,147,0,Normal
L,1389,49.6,7.21407329842932,149,0,Normal
L,2231,17.4,4.064858638743455,151,0,Normal
L,1444,47.7,7.2124397905759166,161,0,Normal
L,1791,27.6,5.176083769633508,166,0,Normal
L,1509,38.0,6.004397905759162,168,0,Normal
L,1515,42.9,6.805602094240838,170,0,Normal
L,1495,42.9,6.715759162303665,175,0,Normal
L,1623,37.2,6.322052356020943,177,0,Normal
L,1562,42.5,6.951308900523561,179,0,Normal
L,1574,36.2,5.966366492146597,181,0,Normal
L,1611,32.4,5.465591623036649,183,0,Normal
L,1403,45.6,6.699141361256545,185,0,Normal
L,1481,47.4,7.350722513089004,187,0,Normal
L,1555,32.6,5.308167539267016,197,0,Normal
L,1615,28.8,4.870366492146597,199,0,Normal
L,1561,32.6,5.328649214659687,201,0,Normal
L,1593,35.1,5.85490052356021,203,0,Normal
L,1597,35.9,6.003382198952879,213,0,Normal
L,2271,16.2,3.852376963350785,218,1,TWF
L,1613,36.7,6.198649214659686,0,0,Normal
L,1703,26.1,4.6542722513089005,5,0,Normal
L,1925,22.1,4.454712041884817,7,0,Normal
L,1294,66.7,9.037675392670158,12,1,PWF
L,1472,39.1,6.026722513089005,14,0,Normal
L,1563,35.0,5.7282722513089,21,0,Normal
L,1611,35.7,6.022272251308901,23,0,Normal
L,1386,48.6,7.053361256544504,25,0,Normal
L,1561,34.8,5.688251308900523,35,0,Normal
L,1560,37.9,6.190994764397906,37,0,Normal
L,1387,57.6,8.365570680628272,50,0,Normal
L,1509,36.2,5.719979057591623,57,0,Normal
L,1441,41.6,6.2770261780104715,62,0,Normal
L,1404,47.1,6.924439790575917,64,0,Normal
L,1715,28.4,5.100104712041885,90,0,Normal
L,1483,43.2,6.708439790575917,92,0,Normal
L,1590,33.9,5.644083769633508,107,0,Normal
L,1623,33.1,5.6252670157068065,109,0,Normal
L,1471,44.7,6.8852041884816755,119,0,Normal
L,1692,29.8,5.279748691099476,137,0,Normal
L,1467,42.5,6.528534031413613,139,0,Normal
L,1651,28.5,4.927068062827225,141,0,Normal
L,1417,60.5,8.976806282722514,143,0,Normal
L,1413,55.0,8.137696335078534,145,0,Normal
L,1502,40.9,6.432649214659685,153,0,Normal
L,1610,31.7,5.344188481675393,155,0,Normal
L,1387,52.3,7.595821989528795,160,0,Normal
L,1667,35.6,6.2141570680628275,185,0,Normal
L,1360,60.9,8.672670157068064,187,1,OSF
L,1504,39.3,6.18923560209424,192,0,Normal
L,1610,32.4,5.462198952879581,194,0,Normal
L,1345,52.7,7.422146596858639,196,0,Normal
L,1385,50.0,7.2513089005235605,201,0,Normal
L,1337,56.1,7.854,206,1,OSF
L,1542,35.4,5.715895287958115,208,0,Normal
L,2118,17.7,3.925507853403141,210,0,Normal
L,1386,45.3,6.574429319371728,212,0,Normal
L,1545,36.9,5.9696858638743455,3,0,Normal
L,1425,45.5,6.789267015706806,11,0,Normal
L,1395,47.6,6.9530890052356025,24,0,Normal
L,1383,52.1,7.544952879581152,26,0,Normal
L,1421,47.4,7.052921465968586,33,0,Normal
L,1339,58.8,8.244314136125654,35,0,Normal
L,1362,46.1,6.574680628272252,37,0,Normal
L,2312,15.5,3.7524607329842934,44,0,Normal
L,1316,51.4,7.082973821989528,52,0,Normal
L,1525,37.8,6.036125654450261,54,0,Normal
L,1516,38.5,6.111623036649215,61,0,Normal
L,1450,44.2,6.710994764397906,63,0,Normal
L,1547,33.1,5.361853403141362,68,0,Normal
L,1411,56.3,8.318251308900523,84,0,Normal
L,1630,34.0,5.803141361256545,92,0,Normal
L,1411,44.7,6.604366492146597,94,0,Normal
L,1526,35.4,5.656586387434555,96,0,Normal
L,1590,31.3,5.211204188481675,98,0,Normal
L,1373,52.1,7.4903979057591625,108,0,Normal
L,1616,36.5,6.176335078534032,110,0,Normal
L,1374,58.6,8.431036649214661,123,0,Normal
L,1293,59.1,8.001706806282723,125,0,Normal
L,1753,27.5,5.047905759162304,130,0,Normal
L,1493,38.5,6.01890052356021,132,0,Normal
L,1895,22.0,4.36544502617801,134,0,Normal
L,1673,30.8,5.395643979057592,141,0,Normal
L,1613,27.7,4.678544502617801,143,0,Normal
L,1903,22.3,4.44365445026178,145,0,Normal
L,1368,44.7,6.403099476439791,147,0,Normal
L,1645,32.8,5.649842931937172,157,0,Normal
L,1374,48.1,6.9203560209424095,159,0,Normal
L,1645,31.1,5.3570157068062825,169,0,Normal
L,1387,54.1,7.857246073298429,171,0,Normal
L,1357,47.1,6.692638743455498,176,0,Normal
L,1396,44.8,6.548774869109947,178,0,Normal
L,1586,31.4,5.214701570680628,180,0,Normal
L,1537,35.7,5.745643979057592,198,0,Normal
L,1456,47.7,7.272376963350785,0,0,Normal
L,1607,32.7,5.502502617801047,2,0,Normal
L,1469,46.0,7.075811518324607,4,0,Normal
L,1327,58.8,8.170429319371728,9,0,Normal
L,1589,30.6,5.091455497382199,11,0,Normal
L,1670,29.6,5.176125654450262,13,0,Normal
L,1352,56.7,8.027057591623038,24,0,Normal
L,1305,58.7,8.021308900523561,26,0,Normal
L,1522,36.9,5.880816753926701,53,0,Normal
L,1452,45.5,6.917905759162304,63,0,Normal
