机器质量等级,厂房室温（℃）,机器温度（℃）,转速（rpm）,扭矩（Nm）,功率（KW）,使用时长（min）,是否发生故障,具体故障类别
M,24.350000000000023,35.35000000000002,1612,30.0,5.063874345549738,163,0,Normal
M,24.450000000000045,35.450000000000045,1509,39.7,6.273015706806283,166,0,Normal
M,24.450000000000045,35.450000000000045,1390,53.4,7.772356020942408,175,0,Normal
M,24.450000000000045,35.55000000000001,1392,41.2,6.005277486910995,178,0,Normal
M,24.55000000000001,35.650000000000034,1388,45.6,6.627518324607331,190,0,Normal
M,24.650000000000034,35.85000000000002,1576,45.0,7.4261780104712045,17,0,Normal
M,24.850000000000023,35.85000000000002,1439,38.5,5.801204188481675,34,0,Normal
M,24.75,35.85000000000002,1970,21.6,4.4557068062827225,37,0,Normal
M,24.75,35.85000000000002,1530,40.9,6.552565445026178,42,0,Normal
M,24.75,35.650000000000034,1469,49.0,7.537277486910995,51,0,Normal
M,24.75,35.650000000000034,1538,37.6,6.055371727748692,54,0,Normal
M,24.75,35.650000000000034,1602,32.1,5.384732984293194,59,0,Normal
M,24.75,35.75,1547,44.0,7.127539267015707,72,0,Normal
M,24.850000000000023,35.85000000000002,1393,55.9,8.15379057591623,79,0,Normal
M,24.75,35.85000000000002,2456,13.9,3.574701570680628,82,0,Normal
M,24.850000000000023,35.85000000000002,1409,49.1,7.244178010471205,85,0,Normal
M,24.55000000000001,35.650000000000034,1350,57.0,8.057591623036648,105,0,Normal
M,24.650000000000034,35.85000000000002,1675,30.0,5.261780104712042,110,0,Normal
M,24.75,35.85000000000002,1525,38.5,6.147905759162303,113,0,Normal
M,24.950000000000045,35.950000000000045,1572,37.5,6.172774869109948,126,0,Normal
M,24.950000000000045,35.85000000000002,2042,17.8,3.8060314136125655,129,0,Normal
M,25.05000000000001,35.75,1592,35.2,5.867895287958115,142,0,Normal
M,24.950000000000045,35.650000000000034,1811,25.4,4.816691099476439,147,0,Normal
M,25.05000000000001,35.650000000000034,1456,41.2,6.28138219895288,150,0,Normal
M,24.950000000000045,35.55000000000001,1362,49.6,7.073842931937173,158,0,Normal
M,25.05000000000001,35.55000000000001,1269,60.9,8.092366492146596,163,0,Normal
M,25.150000000000034,35.950000000000045,1488,40.6,6.325947643979058,176,0,Normal
M,25.05000000000001,35.950000000000045,1651,28.8,4.978931937172775,186,0,Normal
M,24.950000000000045,35.85000000000002,1533,36.1,5.79490052356021,189,0,Normal
M,25.05000000000001,35.85000000000002,1508,40.5,6.395183246073298,192,0,Normal
M,25.150000000000034,35.950000000000045,1296,58.7,7.965989528795811,201,0,Normal
M,25.05000000000001,35.85000000000002,1694,28.0,4.966701570680629,5,0,Normal
M,25.150000000000034,35.950000000000045,1404,47.0,6.909738219895288,15,0,Normal
M,25.150000000000034,35.85000000000002,1526,36.9,5.8962722513089005,20,0,Normal
M,25.150000000000034,35.75,1390,49.7,7.233821989528796,23,0,Normal
M,25.05000000000001,35.650000000000034,1645,28.2,4.857486910994765,58,0,Normal
M,25.05000000000001,35.75,1414,44.3,6.559183246073298,68,0,Normal
M,25.150000000000034,35.85000000000002,1802,27.5,5.189005235602094,71,0,Normal
M,25.05000000000001,35.85000000000002,1410,47.6,7.0278534031413615,76,0,Normal
M,25.05000000000001,35.85000000000002,1413,47.9,7.087193717277486,97,0,Normal
M,24.950000000000045,35.75,1479,43.4,6.721319371727748,105,0,Normal
M,24.950000000000045,35.75,1335,50.4,7.045445026178011,110,0,Normal
M,24.950000000000045,35.75,1459,50.3,7.684575916230366,115,0,Normal
M,24.950000000000045,35.75,1804,25.1,4.741403141361257,118,0,Normal
M,25.150000000000034,36.05000000000001,1783,28.3,5.28365445026178,130,0,Normal
M,25.350000000000023,36.25,1565,33.7,5.522565445026179,150,0,Normal
M,25.350000000000023,36.150000000000034,1512,38.1,6.032167539267016,170,0,Normal
M,25.450000000000045,36.150000000000034,1510,40.8,6.45109947643979,177,0,Normal
M,25.25,35.85000000000002,1507,36.1,5.696617801047121,191,0,Normal
M,25.350000000000023,35.85000000000002,1921,22.0,4.425340314136125,196,0,Normal
M,25.150000000000034,35.75,1363,46.1,6.5795078534031415,5,0,Normal
M,25.150000000000034,35.650000000000034,1391,50.4,7.340984293193717,13,0,Normal
M,25.05000000000001,35.650000000000034,1626,40.4,6.878575916230366,20,0,Normal
M,25.05000000000001,35.55000000000001,1426,42.6,6.361005235602094,23,0,Normal
M,25.05000000000001,35.55000000000001,1599,36.2,6.061130890052357,28,0,Normal
M,25.05000000000001,35.650000000000034,1607,31.9,5.367884816753926,39,0,Normal
M,25.150000000000034,35.75,1646,25.4,4.377842931937172,46,0,Normal
M,24.950000000000045,35.55000000000001,1581,47.4,7.847057591623036,51,0,Normal
M,24.850000000000023,35.35000000000002,1682,33.0,5.812146596858638,58,0,Normal
M,24.850000000000023,35.450000000000045,1254,55.8,7.3270366492146595,65,0,Normal
M,24.55000000000001,35.150000000000034,1547,36.8,5.961214659685863,74,0,Normal
M,24.650000000000034,35.35000000000002,1466,44.7,6.861801047120419,88,0,Normal
M,24.350000000000023,34.950000000000045,1480,42.4,6.570890052356021,112,0,Normal
M,24.450000000000045,34.950000000000045,1379,57.4,8.288439790575916,122,0,Normal
M,24.350000000000023,34.950000000000045,1907,23.5,4.6926178010471205,125,0,Normal
M,24.350000000000023,34.85000000000002,2033,16.7,3.555089005235602,128,0,Normal
M,24.350000000000023,34.75,1544,37.9,6.1274973821989525,136,0,Normal
M,24.350000000000023,34.85000000000002,1560,39.0,6.370680628272251,141,0,Normal
M,24.55000000000001,35.05000000000001,1370,53.4,7.660523560209424,162,0,Normal
M,24.55000000000001,35.05000000000001,1720,25.6,4.6106806282722514,174,0,Normal
M,24.55000000000001,34.950000000000045,1469,48.8,7.506513089005235,183,0,Normal
M,24.55000000000001,34.950000000000045,2189,15.6,3.5757486910994767,186,0,Normal
M,24.850000000000023,35.35000000000002,1666,31.0,5.407958115183246,198,0,Normal
M,25.05000000000001,35.55000000000001,1361,44.2,6.299078534031414,0,0,Normal
M,24.950000000000045,35.35000000000002,1463,45.9,7.031591623036649,3,0,Normal
M,24.950000000000045,35.35000000000002,1382,54.5,7.886806282722513,17,0,Normal
M,24.850000000000023,35.35000000000002,1585,33.0,5.47696335078534,24,0,Normal
M,24.950000000000045,35.450000000000045,1415,46.3,6.8601570680628265,27,0,Normal
M,24.850000000000023,35.55000000000001,1430,51.9,7.771413612565445,47,0,Normal
M,24.950000000000045,35.55000000000001,1527,43.0,6.875497382198953,56,0,Normal
M,24.950000000000045,35.55000000000001,1315,56.8,7.821151832460733,59,0,Normal
M,24.950000000000045,35.650000000000034,1433,48.2,7.232523560209425,62,0,Normal
M,24.950000000000045,35.650000000000034,1378,53.5,7.7196858638743455,65,0,Normal
M,24.950000000000045,35.650000000000034,1394,47.9,6.991895287958115,70,0,Normal
M,25.05000000000001,35.85000000000002,1446,45.8,6.934743455497382,80,0,Normal
M,24.950000000000045,35.75,1323,51.7,7.162209424083771,88,0,Normal
M,24.950000000000045,35.650000000000034,1434,41.8,6.276565445026177,93,0,Normal
M,24.850000000000023,35.55000000000001,1494,42.6,6.664335078534031,96,0,Normal
M,24.850000000000023,35.55000000000001,1392,53.4,7.7835392670157075,104,0,Normal
M,25.350000000000023,36.150000000000034,1692,26.7,4.730513089005235,118,0,Normal
M,25.25,36.05000000000001,1399,45.2,6.6214450261780105,125,0,Normal
M,25.25,36.05000000000001,1414,46.4,6.870115183246073,128,0,Normal
M,25.350000000000023,36.150000000000034,1552,36.8,5.98048167539267,133,0,Normal
M,25.450000000000045,36.25,1460,43.8,6.696125654450261,138,0,Normal
M,25.450000000000045,36.25,1774,27.5,5.108376963350786,154,0,Normal
M,25.55000000000001,36.25,1375,48.3,6.954188481675392,157,0,Normal
M,25.55000000000001,36.450000000000045,1455,46.8,7.130261780104712,162,0,Normal
M,25.650000000000034,36.450000000000045,1692,31.9,5.651811518324607,167,0,Normal
M,25.650000000000034,36.450000000000045,1693,33.3,5.903340314136125,170,0,Normal
M,25.75,36.450000000000045,1434,43.8,6.576879581151832,180,0,Normal
M,25.75,36.450000000000045,1472,46.0,7.090261780104712,199,0,Normal
M,25.75,36.450000000000045,1567,34.5,5.660890052356021,204,0,Normal
M,25.850000000000023,36.55000000000001,1418,44.7,6.637130890052356,209,0,Normal
M,25.850000000000023,36.55000000000001,1489,40.7,6.34579057591623,212,0,Normal
M,26.05000000000001,36.85000000000002,1349,50.4,7.119329842931936,226,0,Normal
M,26.05000000000001,37.150000000000034,1551,44.8,7.275895287958114,18,0,Normal
M,26.05000000000001,37.25,1502,39.8,6.259643979057591,34,0,Normal
M,26.05000000000001,37.25,1504,43.3,6.819183246073298,37,0,Normal
M,25.850000000000023,37.05000000000001,1598,33.4,5.588816753926701,44,0,Normal
M,25.75,36.950000000000045,1484,40.4,6.27786387434555,61,0,Normal
M,25.850000000000023,37.05000000000001,1657,32.3,5.604303664921466,64,0,Normal
M,26.05000000000001,37.25,1395,55.4,8.092460732984293,76,0,Normal
M,25.950000000000045,37.150000000000034,1233,59.0,7.6174869109947645,81,0,Normal
M,26.150000000000034,37.450000000000045,1609,31.4,5.290324607329842,99,0,Normal
M,26.150000000000034,37.450000000000045,1457,42.1,6.423005235602095,104,0,Normal
M,26.25,37.650000000000034,1628,40.2,6.852942408376964,111,0,Normal
M,26.350000000000023,37.650000000000034,1754,31.3,5.748712041884817,114,0,Normal
M,26.350000000000023,37.75,1378,48.7,7.027078534031414,119,0,Normal
M,26.55000000000001,38.05000000000001,1560,43.9,7.171099476439791,126,0,Normal
M,26.450000000000045,37.950000000000045,1649,33.8,5.836251308900524,133,0,Normal
M,26.350000000000023,37.85000000000002,1451,43.3,6.578879581151832,136,0,Normal
M,26.150000000000034,37.650000000000034,1523,40.9,6.522586387434555,141,0,Normal
M,26.150000000000034,37.55000000000001,1440,45.5,6.860732984293194,146,0,Normal
M,26.350000000000023,37.650000000000034,1507,40.2,6.343602094240838,156,0,Normal
M,26.350000000000023,37.75,1577,34.6,5.713528795811519,159,0,Normal
M,26.55000000000001,37.85000000000002,1435,50.1,7.528115183246073,168,0,Normal
M,26.650000000000034,37.950000000000045,1763,25.5,4.707486910994764,171,0,Normal
M,26.650000000000034,37.950000000000045,1498,38.1,5.976314136125655,176,0,Normal
M,26.650000000000034,37.85000000000002,1948,20.0,4.0795811518324605,185,0,Normal
M,26.55000000000001,37.650000000000034,1405,47.6,7.002931937172775,192,0,Normal
M,26.450000000000045,37.650000000000034,1603,35.4,5.942010471204188,202,0,Normal
M,26.350000000000023,37.55000000000001,1364,49.5,7.069947643979058,0,0,Normal
M,26.350000000000023,37.55000000000001,1423,56.5,8.418795811518324,7,0,Normal
M,26.150000000000034,37.35000000000002,1404,47.5,6.983246073298429,12,0,Normal
M,26.150000000000034,37.35000000000002,1563,42.1,6.8902931937172776,19,0,Normal
M,26.150000000000034,37.35000000000002,1462,40.5,6.200104712041885,24,0,Normal
M,26.05000000000001,37.25,1325,52.0,7.214659685863874,34,0,Normal
M,25.75,36.85000000000002,1561,45.3,7.404534031413611,58,0,Normal
M,25.75,36.950000000000045,1549,40.2,6.520397905759163,65,0,Normal
M,25.75,36.950000000000045,1484,37.9,5.889382198952879,73,0,Normal
M,25.75,36.950000000000045,1513,41.5,6.574816753926702,80,0,Normal
M,25.850000000000023,37.05000000000001,1625,31.8,5.4109947643979055,89,0,Normal
M,25.950000000000045,37.150000000000034,1441,43.9,6.62407329842932,94,0,Normal
M,25.850000000000023,37.05000000000001,1564,39.9,6.53440837696335,97,0,Normal
M,25.75,36.85000000000002,1323,52.9,7.328450261780104,106,0,Normal
M,25.850000000000023,36.85000000000002,2049,19.5,4.183821989528796,111,0,Normal
M,25.850000000000023,36.950000000000045,1487,47.5,7.396073298429319,123,0,Normal
M,25.850000000000023,36.85000000000002,1341,58.9,8.270670157068063,126,0,Normal
M,25.75,36.85000000000002,1487,36.6,5.698869109947644,129,0,Normal
M,25.850000000000023,36.85000000000002,1337,57.4,8.036,146,0,Normal
M,25.950000000000045,36.85000000000002,1437,41.1,6.184366492146597,192,0,Normal
M,25.950000000000045,36.85000000000002,1580,36.0,5.956020942408377,195,0,Normal
M,25.850000000000023,36.85000000000002,1488,46.3,7.2140732984293185,198,0,Normal
M,25.75,36.650000000000034,1392,43.1,6.282219895287959,218,0,Normal
M,25.950000000000045,36.950000000000045,1570,30.9,5.079895287958116,226,0,Normal
M,25.950000000000045,37.150000000000034,1838,24.0,4.6190575916230365,235,0,Normal
M,25.850000000000023,36.950000000000045,1593,35.4,5.904942408376963,5,0,Normal
M,25.850000000000023,37.05000000000001,1298,57.2,7.774408376963351,10,0,Normal
M,25.950000000000045,37.05000000000001,1711,28.1,5.034460732984294,17,0,Normal
M,25.950000000000045,36.950000000000045,1412,44.4,6.564691099476439,24,0,Normal
M,25.850000000000023,36.85000000000002,1338,56.4,7.901905759162303,29,0,Normal
M,25.950000000000045,36.950000000000045,1649,31.6,5.4563769633507855,41,0,Normal
M,25.75,36.85000000000002,1520,35.6,5.666178010471204,48,0,Normal
M,25.850000000000023,36.85000000000002,1667,30.0,5.2366492146596855,53,0,Normal
M,25.650000000000034,36.650000000000034,1413,45.5,6.7320942408376965,64,0,Normal
M,25.75,36.650000000000034,1353,53.7,7.607968586387435,71,0,Normal
M,25.850000000000023,36.950000000000045,1705,30.1,5.373874345549738,84,0,Normal
M,25.850000000000023,36.85000000000002,1486,34.6,5.383832460732984,91,0,Normal
M,25.950000000000045,37.05000000000001,1456,48.4,7.37909947643979,101,0,Normal
M,25.75,36.75,1357,54.5,7.7441361256544505,121,0,Normal
M,25.650000000000034,36.55000000000001,2098,19.0,4.174031413612566,133,0,Normal
M,25.55000000000001,36.55000000000001,1629,27.9,4.759068062827225,136,0,Normal
M,25.75,36.950000000000045,1442,42.9,6.4776753926701565,153,0,Normal
M,25.75,36.85000000000002,1348,58.2,8.21503664921466,163,0,Normal
M,25.75,36.950000000000045,1655,31.5,5.458900523560209,172,0,Normal
M,25.75,36.950000000000045,1441,41.2,6.216670157068063,189,0,Normal
M,25.350000000000023,36.55000000000001,1552,34.0,5.52544502617801,205,0,Normal
M,25.450000000000045,36.75,1517,34.0,5.400837696335079,215,0,Normal
M,25.350000000000023,36.450000000000045,1509,47.3,7.473895287958115,2,0,Normal
M,25.450000000000045,36.450000000000045,1635,29.7,5.084764397905759,9,0,Normal
M,25.55000000000001,36.450000000000045,1424,50.4,7.515141361256544,32,0,Normal
M,25.450000000000045,36.35000000000002,1684,27.8,4.902115183246074,44,0,Normal
M,25.450000000000045,36.450000000000045,1397,54.1,7.913895287958115,47,0,Normal
M,25.650000000000034,36.650000000000034,1477,46.7,7.2226073298429325,59,0,Normal
M,25.55000000000001,36.650000000000034,1435,48.8,7.332774869109947,71,0,Normal
M,25.55000000000001,36.450000000000045,1738,27.3,4.968314136125654,79,0,Normal
M,25.350000000000023,36.35000000000002,1535,39.8,6.39717277486911,87,0,Normal
M,25.350000000000023,36.25,1521,37.5,5.972513089005235,94,0,Normal
M,25.25,36.05000000000001,1597,33.5,5.602041884816754,116,0,Normal
M,25.350000000000023,36.150000000000034,1551,34.7,5.635570680628272,121,0,Normal
M,25.25,36.150000000000034,1496,45.6,7.143204188481676,129,0,Normal
M,25.05000000000001,35.85000000000002,1441,44.2,6.669340314136126,147,0,Normal
M,25.05000000000001,35.85000000000002,1353,50.3,7.1262722513089,150,0,Normal
M,25.05000000000001,35.950000000000045,1411,45.8,6.766890052356021,157,0,Normal
M,25.25,35.950000000000045,1576,38.8,6.403015706806282,167,0,Normal
M,25.350000000000023,36.05000000000001,1721,29.4,5.298157068062826,170,0,Normal
M,25.350000000000023,36.150000000000034,1465,42.4,6.504293193717277,173,0,Normal
M,25.450000000000045,36.25,1407,45.1,6.644575916230367,176,0,Normal
M,25.450000000000045,36.25,1464,36.9,5.656712041884816,179,0,Normal
M,25.450000000000045,36.35000000000002,1568,36.7,6.025717277486912,182,0,Normal
M,25.350000000000023,36.150000000000034,1488,43.7,6.808963350785341,189,0,Normal
M,25.150000000000034,36.150000000000034,1376,57.0,8.212774869109948,198,0,Normal
M,25.25,36.25,1429,41.8,6.254680628272251,203,0,Normal
M,25.150000000000034,35.950000000000045,1632,32.7,5.5881047120418845,0,0,Normal
M,25.25,36.150000000000034,1390,53.6,7.801465968586387,5,0,Normal
M,25.25,36.150000000000034,1355,50.6,7.179371727748691,8,0,Normal
M,25.25,36.05000000000001,1491,51.2,7.993633507853403,13,0,Normal
M,25.150000000000034,36.05000000000001,1359,51.4,7.31440837696335,21,0,Normal
M,25.350000000000023,36.150000000000034,1498,34.6,5.427308900523561,46,0,Normal
M,25.350000000000023,36.150000000000034,1761,27.2,5.015623036649214,49,0,Normal
M,25.450000000000045,36.35000000000002,1366,55.0,7.867015706806283,65,0,Normal
M,25.450000000000045,36.35000000000002,1580,33.9,5.608586387434555,70,0,Normal
M,25.55000000000001,36.450000000000045,1800,24.8,4.67434554973822,78,0,Normal
M,25.650000000000034,36.55000000000001,1439,45.8,6.90117277486911,81,0,Normal
M,25.75,36.75,1645,31.4,5.40869109947644,86,0,Normal
M,25.75,36.650000000000034,2450,13.9,3.5659685863874344,89,0,Normal
M,25.75,36.650000000000034,1947,21.7,4.424073298429319,105,0,Normal
M,25.75,36.75,1449,44.1,6.691193717277487,112,0,Normal
M,25.75,36.650000000000034,1363,50.6,7.221759162303665,115,0,Normal
M,25.650000000000034,36.650000000000034,1490,38.6,6.022408376963351,127,0,Normal
M,25.650000000000034,36.450000000000045,1575,34.4,5.673298429319372,149,0,Normal
M,25.75,36.450000000000045,1284,55.3,7.43509947643979,166,0,Normal
M,25.650000000000034,36.150000000000034,1618,35.1,5.946785340314136,173,0,Normal
M,25.55000000000001,36.05000000000001,1423,48.9,7.286356020942408,187,0,Normal
M,25.55000000000001,36.05000000000001,1437,45.7,6.876534031413613,195,0,Normal
M,25.55000000000001,35.950000000000045,1423,49.5,7.375759162303665,200,0,Normal
M,25.450000000000045,35.950000000000045,1587,37.3,6.198439790575916,203,0,Normal
M,25.450000000000045,35.950000000000045,1487,43.2,6.726534031413613,206,0,Normal
M,25.450000000000045,35.85000000000002,1481,40.8,6.327204188481675,6,0,Normal
M,25.350000000000023,35.55000000000001,1662,28.3,4.925089005235602,15,0,Normal
M,25.350000000000023,35.650000000000034,1553,34.9,5.675361256544503,18,0,Normal
M,25.350000000000023,35.650000000000034,1557,36.0,5.869319371727749,21,0,Normal
M,25.350000000000023,35.55000000000001,1347,48.5,6.840785340314136,33,0,Normal
M,25.350000000000023,35.55000000000001,1615,33.3,5.631361256544502,41,0,Normal
M,25.350000000000023,35.450000000000045,1384,54.4,7.883727748691099,44,0,Normal
M,25.350000000000023,35.55000000000001,1367,47.3,6.770586387434554,47,0,Normal
M,25.350000000000023,35.450000000000045,1897,20.2,4.012502617801047,50,0,Normal
M,25.25,35.35000000000002,1576,27.4,4.5217172774869105,55,0,Normal
M,25.150000000000034,34.950000000000045,1722,28.6,5.156984293193718,89,0,Normal
M,25.150000000000034,34.85000000000002,1766,26.0,4.807958115183246,96,0,Normal
M,25.05000000000001,34.75,1529,36.6,5.859832460732984,105,0,Normal
M,25.05000000000001,34.650000000000034,1411,53.4,7.889780104712041,110,0,Normal
M,24.950000000000045,34.75,1446,42.8,6.480502617801046,121,0,Normal
M,25.05000000000001,34.75,1462,38.8,5.9398534031413615,124,0,Normal
M,25.05000000000001,34.650000000000034,1578,34.5,5.700628272251309,127,0,Normal
M,24.950000000000045,34.650000000000034,1525,35.9,5.732722513089005,132,0,Normal
M,25.150000000000034,34.75,1609,32.4,5.458806282722513,151,0,Normal
M,25.450000000000045,35.150000000000034,1589,34.1,5.673811518324608,174,0,Normal
M,25.55000000000001,35.25,1507,45.7,7.211507853403142,192,0,Normal
